title	venue	code_url	arxiv_id	paper_url	code_commit	status	notes	repo_valid	stars	domain	venue_track
Thinking Out Loud: Do Reasoning Models Know When They’re Right?	EMNLP			https://aclanthology.org/2025.emnlp-main.73/		auto					main
Seeing is Believing, but How Much? A Comprehensive Analysis of Verbalized Calibration in Vision-Language Models	EMNLP		2505.20236	https://aclanthology.org/2025.emnlp-main.74/		auto					main
Enhancing Efficiency and Exploration in Reinforcement Learning forLLMs	EMNLP			https://aclanthology.org/2025.emnlp-main.75/		auto					main
LLMBias Detection and Mitigation through the Lens of Desired Distributions	EMNLP			https://aclanthology.org/2025.emnlp-main.76/		auto					main
MEBench: Benchmarking Large Language Models for Cross-Document Multi-Entity Question Answering	EMNLP		2502.18993	https://aclanthology.org/2025.emnlp-main.77/		auto					main
POSITIONBIASMITIGATESPOSITIONBIAS: Mitigate Position Bias Through Inter-Position Knowledge Distillation	EMNLP			https://aclanthology.org/2025.emnlp-main.78/		auto					main
MMLU-ProX: A Multilingual Benchmark for Advanced Large Language Model Evaluation	EMNLP		2503.10497	https://aclanthology.org/2025.emnlp-main.79/		auto					main
NL-Debugging: Exploiting Natural Language as an Intermediate Representation for Code Debugging	EMNLP		2505.15356	https://aclanthology.org/2025.emnlp-main.80/		auto					main
Persuasion Dynamics inLLMs: Investigating Robustness and Adaptability in Knowledge and Safety withDuET-PD	EMNLP			https://aclanthology.org/2025.emnlp-main.81/		auto					main
POINTS-Reader: Distillation-Free Adaptation of Vision-Language Models for Document Conversion	EMNLP		2509.01215	https://aclanthology.org/2025.emnlp-main.82/		auto					main
Large Language Models for Automated Literature Review: An Evaluation of Reference Generation, Abstract Writing, and Review Composition	EMNLP			https://aclanthology.org/2025.emnlp-main.83/		auto					main
CoBia: Constructed Conversations Can Trigger Otherwise Concealed Societal Biases inLLMs	EMNLP			https://aclanthology.org/2025.emnlp-main.84/		auto					main
From Schema to State: Zero-Shot Scheme-Only Dialogue State Tracking via Diverse Synthetic Dialogue and Step-by-Step Distillation	EMNLP			https://aclanthology.org/2025.emnlp-main.85/		auto					main
Beyond the Surface: Measuring Self-Preference inLLMJudgments	EMNLP			https://aclanthology.org/2025.emnlp-main.86/		auto					main
Beyond Input Activations: Identifying Influential Latents by Gradient Sparse Autoencoders	EMNLP		2505.08080	https://aclanthology.org/2025.emnlp-main.87/		auto					main
Utility-FocusedLLMAnnotation for Retrieval and Retrieval-Augmented Generation	EMNLP			https://aclanthology.org/2025.emnlp-main.88/		auto					main
CiteBART: Learning to Generate Citations for Local Citation Recommendation	EMNLP			https://aclanthology.org/2025.emnlp-main.89/		auto					main
Autoformalization in the Wild: AssessingLLMs on Real-World Mathematical Definitions	EMNLP			https://aclanthology.org/2025.emnlp-main.90/		auto					main
Culture Cartography: Mapping the Landscape of Cultural Knowledge	EMNLP		2510.27672	https://aclanthology.org/2025.emnlp-main.91/		auto					main
Interpretability Analysis of Arithmetic In-Context Learning in Large Language Models	EMNLP			https://aclanthology.org/2025.emnlp-main.92/		auto					main
SwarmAgentic: Towards Fully Automated Agentic System Generation via Swarm Intelligence	EMNLP		2506.15672	https://aclanthology.org/2025.emnlp-main.93/		auto					main
We Politely Insist: YourLLMMust Learn thePersian Art of Taarof	EMNLP			https://aclanthology.org/2025.emnlp-main.94/		auto					main
Unstructured Evidence Attribution for Long Context Query Focused Summarization	EMNLP		2502.14409	https://aclanthology.org/2025.emnlp-main.95/		auto					main
RAVEN: Query-Guided Representation Alignment for Question Answering over Audio, Video, Embedded Sensors, and Natural Language	EMNLP		2505.17114	https://aclanthology.org/2025.emnlp-main.96/		auto					main
Cache-of-Thought: Master-Apprentice Framework for Cost-Effective Vision Language Model Reasoning	EMNLP		2502.20587	https://aclanthology.org/2025.emnlp-main.97/		auto					main
Video Compression Commander: Plug-and-Play Inference Acceleration for Video Large Language Models	EMNLP		2505.14454	https://aclanthology.org/2025.emnlp-main.98/		auto					main
Router-Tuning: A Simple and Effective Approach for Dynamic Depth	EMNLP			https://aclanthology.org/2025.emnlp-main.99/		auto					main
Foot-In-The-Door: A Multi-turn Jailbreak forLLMs	EMNLP			https://aclanthology.org/2025.emnlp-main.100/		auto					main
TurnaboutLLM: A Deductive Reasoning Benchmark from Detective Games	EMNLP		2505.15712	https://aclanthology.org/2025.emnlp-main.101/		auto					main
Transferable Direct Prompt Injection via Activation-GuidedMCMCSampling	EMNLP			https://aclanthology.org/2025.emnlp-main.102/		auto					main
Direct Judgement Preference Optimization	EMNLP			https://aclanthology.org/2025.emnlp-main.103/		auto					main
WebInject: Prompt Injection Attack to Web Agents	EMNLP		2505.11717	https://aclanthology.org/2025.emnlp-main.104/		auto					main
F²Bench: An Open-ended Fairness Evaluation Benchmark forLLMs with Factuality Considerations	EMNLP			https://aclanthology.org/2025.emnlp-main.105/		auto					main
Value Profiles for Encoding Human Variation	EMNLP		2503.15484	https://aclanthology.org/2025.emnlp-main.106/		auto					main
Language Models as Causal Effect Generators	EMNLP			https://aclanthology.org/2025.emnlp-main.107/		auto					main
Constructions are Revealed in Word Distributions	EMNLP		2503.06048	https://aclanthology.org/2025.emnlp-main.108/		auto					main
CodeMixBench: Evaluating Code-Mixing Capabilities ofLLMs Across 18 Languages	EMNLP			https://aclanthology.org/2025.emnlp-main.109/		auto					main
RBPtool: A Deep Language Model Framework for Multi-ResolutionRBP-RNABinding Prediction andRNAMolecule Design	EMNLP			https://aclanthology.org/2025.emnlp-main.110/		auto					main
Unveiling Internal Reasoning Modes inLLMs: A Deep Dive into Latent Reasoning vs. Factual Shortcuts with Attribute Rate Ratio	EMNLP			https://aclanthology.org/2025.emnlp-main.111/		auto					main
SAE-SSV: Supervised Steering in Sparse Representation Spaces for Reliable Control of Language Models	EMNLP		2505.16188	https://aclanthology.org/2025.emnlp-main.112/		auto					main
BabyLM’s First Constructions: Causal interventions provide a signal of learning	EMNLP			https://aclanthology.org/2025.emnlp-main.113/		auto					main
Effective Red-Teaming of Policy-Adherent Agents	EMNLP		2506.09600	https://aclanthology.org/2025.emnlp-main.114/		auto					main
CondAmbigQA: A Benchmark and Dataset for Conditional Ambiguous Question Answering	EMNLP		2502.01523	https://aclanthology.org/2025.emnlp-main.115/		auto					main
SafeScientist: EnhancingAIScientist Safety for Risk-Aware Scientific Discovery	EMNLP			https://aclanthology.org/2025.emnlp-main.116/		auto					main
Improving InformallyRomanized Language Identification	EMNLP			https://aclanthology.org/2025.emnlp-main.117/		auto					main
Integral Transformer: Denoising Attention, Not Too Much Not Too Little	EMNLP		2508.18387	https://aclanthology.org/2025.emnlp-main.118/		auto					main
CHENGYU-BENCH: Benchmarking Large Language Models forChinese Idiom Understanding and Use	EMNLP			https://aclanthology.org/2025.emnlp-main.119/		auto					main
Improving Cross Lingual Transfer by Pretraining with Active Forgetting	EMNLP			https://aclanthology.org/2025.emnlp-main.120/		auto					main
Re-Align: Aligning Vision Language Models via Retrieval-Augmented Direct Preference Optimization	EMNLP		2502.13146	https://aclanthology.org/2025.emnlp-main.121/		auto					main
To Mask or to Mirror: Human-AIAlignment in Collective Reasoning	EMNLP			https://aclanthology.org/2025.emnlp-main.122/		auto					main
SWAN: An Efficient and Scalable Approach for Long-Context Language Modeling	EMNLP			https://aclanthology.org/2025.emnlp-main.123/		auto					main
LLMs Behind the Scenes: Enabling Narrative Scene Illustration	EMNLP		2509.22940	https://aclanthology.org/2025.emnlp-main.124/		auto					main
REARANK: Reasoning Re-ranking Agent via Reinforcement Learning	EMNLP		2505.20046	https://aclanthology.org/2025.emnlp-main.125/		auto					main
Large Language Models Do Multi-Label Classification Differently	EMNLP		2505.17510	https://aclanthology.org/2025.emnlp-main.126/		auto					main
FilBench: CanLLMs Understand and GenerateFilipino?	EMNLP			https://aclanthology.org/2025.emnlp-main.127/		auto					main
M-ABSA: A Multilingual Dataset for Aspect-Based Sentiment Analysis	EMNLP		2502.11824	https://aclanthology.org/2025.emnlp-main.128/		auto					main
RuCCoD: Towards AutomatedICDCoding inRussian	EMNLP			https://aclanthology.org/2025.emnlp-main.129/		auto					main
Code to Think, Think to Code: A Survey on Code-Enhanced Reasoning and Reasoning-Driven Code Intelligence inLLMs	EMNLP			https://aclanthology.org/2025.emnlp-main.130/		auto					main
Efficient Model Development through Fine-tuning Transfer	EMNLP		2503.20110	https://aclanthology.org/2025.emnlp-main.131/		auto					main
Language Mixing in Reasoning Language Models: Patterns, Impact, and Internal Causes	EMNLP		2505.14815	https://aclanthology.org/2025.emnlp-main.132/		auto					main
User Feedback in Human-LLMDialogues: A Lens to Understand Users But Noisy as a Learning Signal	EMNLP			https://aclanthology.org/2025.emnlp-main.133/		auto					main
Read to Hear: A Zero-Shot Pronunciation Assessment Using Textual Descriptions andLLMs	EMNLP			https://aclanthology.org/2025.emnlp-main.134/		auto					main
COCO-Tree: Compositional Hierarchical Concept Trees for Enhanced Reasoning in Vision-Language Models	EMNLP			https://aclanthology.org/2025.emnlp-main.135/		auto					main
SurveyGen: Quality-Aware Scientific Survey Generation with Large Language Models	EMNLP		2508.17647	https://aclanthology.org/2025.emnlp-main.136/		auto					main
VoiceCraft-X: Unifying Multilingual, Voice-Cloning Speech Synthesis and Speech Editing	EMNLP		2511.12347	https://aclanthology.org/2025.emnlp-main.137/		auto					main
From Generation to Judgment: Opportunities and Challenges ofLLM-as-a-judge	EMNLP			https://aclanthology.org/2025.emnlp-main.138/		auto					main
MultiMatch: Multihead Consistency Regularization Matching for Semi-Supervised Text Classification	EMNLP		2506.07801	https://aclanthology.org/2025.emnlp-main.139/		auto					main
TTT-Bench: A Benchmark for Evaluating Reasoning Ability with Simple and Novel Tic-Tac-Toe-style Games	EMNLP		2506.10209	https://aclanthology.org/2025.emnlp-main.140/		auto					main
Learning from Diverse Reasoning Paths with Routing and Collaboration	EMNLP		2508.16861	https://aclanthology.org/2025.emnlp-main.141/		auto					main
Ask Patients with Patience: EnablingLLMs for Human-Centric Medical Dialogue with Grounded Reasoning	EMNLP			https://aclanthology.org/2025.emnlp-main.142/		auto					main
MedHallu: A Comprehensive Benchmark for Detecting Medical Hallucinations in Large Language Models	EMNLP		2502.14302	https://aclanthology.org/2025.emnlp-main.143/		auto					main
NUTMEG: Separating Signal From Noise in Annotator Disagreement	EMNLP		2507.18890	https://aclanthology.org/2025.emnlp-main.144/		auto					main
Alignment Quality Index (AQI) : Beyond Refusals:AQIas an Intrinsic Alignment Diagnostic via Latent Geometry, Cluster Divergence, and Layer wise Pooled Representations	EMNLP			https://aclanthology.org/2025.emnlp-main.145/		auto					main
MythTriage: Scalable Detection of Opioid Use Disorder Myths on a Video-Sharing Platform	EMNLP		2506.00308	https://aclanthology.org/2025.emnlp-main.146/		auto					main
Demystifying optimized prompts in language models	EMNLP		2505.02273	https://aclanthology.org/2025.emnlp-main.147/		auto					main
Whisper-UT: A Unified Translation Framework for Speech and Text	EMNLP		2509.16375	https://aclanthology.org/2025.emnlp-main.148/		auto					main
Unleashing the Reasoning Potential ofLLMs by Critique Fine-Tuning on One Problem	EMNLP			https://aclanthology.org/2025.emnlp-main.149/		auto					main
Active Layer-Contrastive Decoding Reduces Hallucination in Large Language Model Generation	EMNLP		2505.23657	https://aclanthology.org/2025.emnlp-main.150/		auto					main
BBScoreV2: Learning Time-Evolution and Latent Alignment from Stochastic Representation	EMNLP			https://aclanthology.org/2025.emnlp-main.151/		auto					main
SAND: BoostingLLMAgents with Self-Taught Action Deliberation	EMNLP			https://aclanthology.org/2025.emnlp-main.152/		auto					main
LLMs as World Models: Data-Driven and Human-Centered Pre-Event Simulation for Disaster Impact Assessment	EMNLP		2506.06355	https://aclanthology.org/2025.emnlp-main.153/		auto					main
Mind the Value-Action Gap: DoLLMs Act in Alignment with Their Values?	EMNLP			https://aclanthology.org/2025.emnlp-main.154/		auto					main
Two Heads Are Better Than One: Dual-Model Verbal Reflection at Inference-Time	EMNLP		2502.19230	https://aclanthology.org/2025.emnlp-main.155/		auto					main
Image Embedding Sampling Method for Diverse Captioning	EMNLP		2502.10118	https://aclanthology.org/2025.emnlp-main.156/		auto					main
Diagnosing Memorization in Chain-of-Thought Reasoning, One Token at a Time	EMNLP		2508.02037	https://aclanthology.org/2025.emnlp-main.157/		auto					main
FANS: Formal Answer Selection forLLMNatural Language Math Reasoning Using Lean4	EMNLP			https://aclanthology.org/2025.emnlp-main.158/		auto					main
Date Fragments: A Hidden Bottleneck of Tokenization for Temporal Reasoning	EMNLP		2505.16088	https://aclanthology.org/2025.emnlp-main.159/		auto					main
Measuring Risk of Bias in Biomedical Reports: TheRoBBRBenchmark	EMNLP			https://aclanthology.org/2025.emnlp-main.160/		auto					main
SHIFT: Selected Helpful Informative Frame for Video-guided Machine Translation	EMNLP			https://aclanthology.org/2025.emnlp-main.161/		auto					main
Surge: On the Potential of Large Language Models as General-Purpose Surrogate Code Executors	EMNLP		2502.11167	https://aclanthology.org/2025.emnlp-main.162/		auto					main
Few-Shot Learning Translation from New Languages	EMNLP			https://aclanthology.org/2025.emnlp-main.163/		auto					main
Humanizing Machines: RethinkingLLMAnthropomorphism Through a Multi-Level Framework of Design	EMNLP			https://aclanthology.org/2025.emnlp-main.164/		auto					main
TokenSkip: Controllable Chain-of-Thought Compression inLLMs	EMNLP			https://aclanthology.org/2025.emnlp-main.165/		auto					main
Are Generative Models Underconfident? Better Quality Estimation with Boosted Model Probability	EMNLP		2502.11115	https://aclanthology.org/2025.emnlp-main.166/		auto					main
reWordBench: Benchmarking and Improving the Robustness of Reward Models with Transformed Inputs	EMNLP		2503.11751	https://aclanthology.org/2025.emnlp-main.167/		auto					main
Why Do Some Inputs Break Low-BitLLMQuantization?	EMNLP			https://aclanthology.org/2025.emnlp-main.168/		auto					main
LiteASR: Efficient Automatic Speech Recognition with Low-Rank Approximation	EMNLP		2502.20583	https://aclanthology.org/2025.emnlp-main.169/		auto					main
AROMA: Autonomous Rank-one Matrix Adaptation	EMNLP		2504.05343	https://aclanthology.org/2025.emnlp-main.170/		auto					main
Large Language Models Have Intrinsic Meta-Cognition, but Need a Good Lens	EMNLP		2506.08410	https://aclanthology.org/2025.emnlp-main.171/		auto					main
Anchoring-Guidance Fine-Tuning (AnGFT): Elevating Professional Response Quality in Role-Playing Conversational Agents	EMNLP			https://aclanthology.org/2025.emnlp-main.172/		auto					main
RiTTA: Modeling Event Relations in Text-to-Audio Generation	EMNLP			https://aclanthology.org/2025.emnlp-main.173/		auto					main
Shallow Focus, Deep Fixes: Enhancing Shallow Layers Vision Attention Sinks to Alleviate Hallucination inLVLMs	EMNLP			https://aclanthology.org/2025.emnlp-main.174/		auto					main
WangchanThaiInstruct: An instruction-following Dataset for Culture-Aware, Multitask, and Multi-domain Evaluation inThai	EMNLP			https://aclanthology.org/2025.emnlp-main.175/		auto					main
MemeReaCon: Probing Contextual Meme Understanding in Large Vision-Language Models	EMNLP		2505.17433	https://aclanthology.org/2025.emnlp-main.176/		auto					main
A ComprehensiveLiteraryChinese Reading Comprehension Dataset with an Evidence Curation Based Solution	EMNLP			https://aclanthology.org/2025.emnlp-main.177/		auto					main
Dialect-SQL: An Adaptive Framework for Bridging the Dialect Gap in Text-to-SQL	EMNLP			https://aclanthology.org/2025.emnlp-main.178/		auto					main
FinMTEB: Finance Massive Text Embedding Benchmark	EMNLP		2502.10990	https://aclanthology.org/2025.emnlp-main.179/		auto					main
Scaling Rich Style-Prompted Text-to-Speech Datasets	EMNLP		2503.04713	https://aclanthology.org/2025.emnlp-main.180/		auto					main
Exploring Changes in Nation Perception with Nationality-Assigned Personas inLLMs	EMNLP			https://aclanthology.org/2025.emnlp-main.181/		auto					main
Eliciting Implicit Acoustic Styles from Open-domain Instructions to Facilitate Fine-grained Controllable Generation of Speech	EMNLP			https://aclanthology.org/2025.emnlp-main.182/		auto					main
OBLIVIATE: Robust and Practical Machine Unlearning for Large Language Models	EMNLP		2505.04416	https://aclanthology.org/2025.emnlp-main.183/		auto					main
AdaptThink: Reasoning Models Can Learn When to Think	EMNLP		2505.13417	https://aclanthology.org/2025.emnlp-main.184/		auto					main
T2: An Adaptive Test-Time Scaling Strategy for Contextual Question Answering	EMNLP		2505.17427	https://aclanthology.org/2025.emnlp-main.185/		auto					main
Non-Existent Relationship: Fact-Aware Multi-Level Machine-Generated Text Detection	EMNLP			https://aclanthology.org/2025.emnlp-main.186/		auto					main
Calibrating Verbal Uncertainty as a Linear Feature to Reduce Hallucinations	EMNLP		2503.14477	https://aclanthology.org/2025.emnlp-main.187/		auto					main
JUREX-4E: Juridical Expert-Annotated Four-Element Knowledge Base for Legal Reasoning	EMNLP		2502.17166	https://aclanthology.org/2025.emnlp-main.188/		auto					main
CIE: Controlling Language Model Text Generations Using Continuous Signals	EMNLP		2505.13448	https://aclanthology.org/2025.emnlp-main.189/		auto					main
Stand on The Shoulders of Giants: BuildingJailExpert from Previous Attack Experience	EMNLP			https://aclanthology.org/2025.emnlp-main.190/		auto					main
Language-to-Space Programming for Training-Free 3DVisual Grounding	EMNLP			https://aclanthology.org/2025.emnlp-main.191/		auto					main
